30.34	134.79
30.25	134.87
30.17	134.95
30.09	135.03
30	135.11
29.92	135.19
29.84	135.27
29.76	135.34
29.68	135.42
29.6	135.5
29.52	135.57
29.44	135.65
29.36	135.72
29.28	135.8
29.2	135.87
29.12	135.94
29.04	136.01
28.97	136.09
28.89	136.16
28.82	136.22
28.74	136.29
28.67	136.37
28.59	136.44
28.52	136.52
28.44	136.59
28.36	136.66
28.29	136.73
28.22	136.8
28.14	136.87
28.07	136.94
28	137
27.92	137.07
27.85	137.14
27.78	137.21
27.7	137.27
27.63	137.34
27.56	137.41
27.49	137.47
27.42	137.53
27.35	137.59
27.28	137.66
27.21	137.72
27.14	137.79
27.07	137.85
27.01	137.91
26.94	137.97
26.87	138.03
26.8	138.09
26.73	138.15
26.66	138.2
26.59	138.26
26.53	138.32
26.46	138.38
26.4	138.44
26.33	138.5
26.27	138.55
26.21	138.6
26.14	138.65
26.08	138.7
26.02	138.76
25.96	138.8
25.9	138.85
25.84	138.9
25.77	138.96
25.71	139
25.65	139.05
25.59	139.1
25.53	139.15
25.47	139.2
25.42	139.24
25.37	139.28
25.31	139.32
25.25	139.36
25.19	139.4
25.14	139.44
25.09	139.48
25.04	139.52
24.99	139.56
24.93	139.6
24.88	139.63
24.83	139.67
24.78	139.71
24.72	139.74
24.67	139.78
24.62	139.81
24.57	139.84
24.53	139.87
24.48	139.9
24.44	139.94
24.4	139.97
24.35	140
24.3	140.04
24.26	140.07
24.22	140.1
24.18	140.13
24.13	140.16
24.1	140.19
24.05	140.22
24.01	140.24
23.97	140.27
23.94	140.3
23.9	140.32
23.86	140.35
23.82	140.37
23.79	140.4
23.76	140.43
23.72	140.45
23.69	140.47
23.65	140.5
23.62	140.52
23.59	140.54
23.56	140.56
23.54	140.59
23.51	140.61
23.48	140.63
23.45	140.66
23.42	140.68
23.4	140.7
23.38	140.71
23.35	140.73
23.33	140.75
23.3	140.77
23.28	140.79
23.26	140.8
23.24	140.82
23.22	140.84
23.2	140.85
23.18	140.87
23.16	140.89
23.14	140.9
23.12	140.91
23.11	140.93
23.09	140.94
23.07	140.95
23.06	140.96
23.04	140.97
23.03	140.98
23.02	140.99
